text
"<s>Human: 请扮演数据管理专家,理解业务需求。请问采购策略管理的业务术语描述是什么？</s><s>Assistant: 采购策略管理的业务术语描述是：是指对物资部门编制采购目录、采购方式、批次安排、物资供应周期、参考价格等采购策略内容的业务活动进行管理。。</s>"
"<s>Human: 请扮演数据管理专家,理解业务需求。请问年度需求计划管理的业务术语描述是什么？</s><s>Assistant: 年度需求计划管理的业务术语描述是：是指对各级需求单位/部门根据公司各单位年度综合计划（建议）和预算，结合历年需求，通过科学计算模型预测形成年度需求计划，由物资部门汇总、分析，为年度工作安排提供决策参考依据的业务进行管理。。</s>"
"<s>Human: 请扮演数据管理专家,理解业务需求。请问批次管理的业务术语描述是什么？</s><s>Assistant: 批次管理的业务术语描述是：是指对总部及省公司编制、审核采购批次的业务进行管理，包括“总部直接组织实施”批次、“总部统一组织监控，省公司具体实施”批次创建、审核的业务过程管理。。</s>"
"<s>Human: 请扮演数据管理专家,理解业务需求。请问流标计划申报管理的业务术语描述是什么？</s><s>Assistant: 流标计划申报管理的业务术语描述是：是指对物资部门将流标的采购计划退回，并组织需求上报单位/部门将流标计划申报至相关批次，或单独创建流标批次，再次进入采购寻源的业务进行管理。。</s>"
"<s>Human: 请扮演数据管理专家,理解业务需求。请问采购计划申报的业务术语描述是什么？</s><s>Assistant: 采购计划申报的业务术语描述是：是指对物资（服务）需求部门根据批次计划要求提报采购计划，各级物资部门平衡利库、汇总及审核采购计划的业务进行管理，审定后的采购申请进入采购环节。。</s>"
"<s>Human: 请扮演数据管理专家,理解业务需求。请问物资主数据管理的业务术语描述是什么？</s><s>Assistant: 物资主数据管理的业务术语描述是：是指对物料主数据新增及变更、物资分类新增及变更、采购标识及采购标识规则修订等业务进行管理。。</s>"
"<s>Human: 请扮演数据管理专家,理解业务需求。请问采购规范范本管理的业务术语描述是什么？</s><s>Assistant: 采购规范范本管理的业务术语描述是：是指对采购规范范本的编制、评审、发布等业务进行管理。。</s>"
"<s>Human: 请扮演数据管理专家,理解业务需求。请问采购标准模板管理的业务术语描述是什么？</s><s>Assistant: 采购标准模板管理的业务术语描述是：是指对根据物资采购标准，按照模板格式，对于不同的物资品类分别设置模板，在信息系统内进行固化的业务进行管理，采购标准模板在技术规范书编制、招标投标环节应用。。</s>"
"<s>Human: 请扮演数据管理专家,理解业务需求。请问技术规范书编审管理的业务术语描述是什么？</s><s>Assistant: 技术规范书编审管理的业务术语描述是：是指在物资需求计划阶段进行技术规范书编制及审核的业务进行管理。技术规范书的编制依托具体的采购项目，在采购标准、采购规范范本的基础上编制，是物资采购的具体技术要求。。</s>"
"<s>Human: 请扮演数据管理专家,理解业务需求。请问物资采购标准管理的业务术语描述是什么？</s><s>Assistant: 物资采购标准管理的业务术语描述是：是指对技术成熟、标准化程度较高的设备、材料等统一制定、规定产品性能和服务质量要求的规范性文件（采购规范性文本）。包括物资采购标准编制、评定、发布、修订等业务过程管理。。</s>"
"<s>Human: 请扮演数据管理专家,理解业务需求。请问技术规范书固化ID管理（总部及省公司）的业务术语描述是什么？</s><s>Assistant: 技术规范书固化ID管理（总部及省公司）的业务术语描述是：是指对编制、评审、发布技术规范书固化ID的业务进行管理。依据国网典型设计及物资采购标准，对于典型、常用物资，直接编制好技术规范书，生成固化ID号，供需求单位直接在系统中选用。。</s>"
"<s>Human: 请扮演数据管理专家,理解业务需求。请问招标采购的业务术语描述是什么？</s><s>Assistant: 招标采购的业务术语描述是：是指对采购方作为招标方，事先提出采购的条件和要求，邀请众多企业参加投标，由采购方按照规定的程序评审，确定中标人的业务进行管理。招标采购包含项目准备、发标、投标、开标、评标、定标等业务过程管理。。</s>"
"<s>Human: 请扮演数据管理专家,理解业务需求。请问非招标采购的业务术语描述是什么？</s><s>Assistant: 非招标采购的业务术语描述是：是指以公开招标和邀请招标之外的采购方式，取得货物、工程、服务的业务，包括单一来源、询价、竞争性谈判、网上竞价等采购寻源方式。。</s>"
"<s>Human: 请扮演数据管理专家,理解业务需求。请问合同签订的业务术语描述是什么？</s><s>Assistant: 合同签订的业务术语描述是：是指对根据招标采购或非招标采购结果，和中标供应商签订采购合同的业务进行管理，包括合同签订准备、合同签订差异处理、合同生成、合同审核、合同签署生效全过程管理。。</s>"
"<s>Human: 请扮演数据管理专家,理解业务需求。请问合同履约的业务术语描述是什么？</s><s>Assistant: 合同履约的业务术语描述是：是指对合同签订后，供应商从事排产、图纸确认，物资部门、项目部门及运检部门从事收货、投运、质保等业务进行管理，包括物资供应计划确认、图纸确认、物资生产、物资发运、到货验收、到货评价、投运管理、质保管理等业务过程管理。。</s>"
"<s>Human: 请扮演数据管理专家,理解业务需求。请问合同结算的业务术语描述是什么？</s><s>Assistant: 合同结算的业务术语描述是：是指对物资公司合同结算人员、财务人员对合同结算单据进行收集、验审、资金预算和支付申请编制的业务进行管理，按照电网公司物资采购合同承办管理办法要求，合同价款按照合同约定的支付条件和比例支付，一般分为预付款、到货款、投运款、质保金四段。。</s>"
"<s>Human: 请扮演数据管理专家,理解业务需求。请问物资调配管理的业务术语描述是什么？</s><s>Assistant: 物资调配管理的业务术语描述是：是指对电网物资跨项目、跨部门和跨地区的物资转移和结算的业务进行管理，包括物资供应三级履约协调、物资调配、应急物资管理等业务过程管理。。</s>"
"<s>Human: 请扮演数据管理专家,理解业务需求。请问合同变更与解除的业务术语描述是什么？</s><s>Assistant: 合同变更与解除的业务术语描述是：是指对有效成立的物资合同在执行过程中，由于工程建设实际需要、原材料价格变化等因素致使合同标的或供应商信息等内容发生改变，对合同执行产生影响，需要对原合同进行变更的业务进行管理。。</s>"
"<s>Human: 请扮演数据管理专家,理解业务需求。请问超市化采购的业务术语描述是什么？</s><s>Assistant: 超市化采购的业务术语描述是：是指需求部门在管理平台直接进行选购，形成请购单，传至各系统中形成采购申请，经需求单位相关处室主任审批后，直接创建采购订单，供应商根据采购订单进行配送及妥投，需求单位验收合格后，供应商即可开票申请付款的采购业务。。</s>"
"<s>Human: 请扮演数据管理专家,理解业务需求。请问入库管理的业务术语描述是什么？</s><s>Assistant: 入库管理的业务术语描述是：是指对仓库保管人员依据入库单据进行物资收货的业务进行管理。物资入库单据包括采购订单、废旧物资移交单、代保管委托申请等。。</s>"
"<s>Human: 请扮演数据管理专家,理解业务需求。请问在库管理的业务术语描述是什么？</s><s>Assistant: 在库管理的业务术语描述是：是指对在库物资进行管理，包括在库物资的库存盘点、在库物资报废、库存物资转储、转移过账等业务过程管理。。</s>"
"<s>Human: 请扮演数据管理专家,理解业务需求。请问出库管理的业务术语描述是什么？</s><s>Assistant: 出库管理的业务术语描述是：是指对仓库保管人员根据领料单进行物资发货的业务进行管理，包括项目物资发货、检修物资发货、废旧物资发货等业务过程管理。。</s>"
"<s>Human: 请扮演数据管理专家,理解业务需求。请问仓库管理（WM）的业务术语描述是什么？</s><s>Assistant: 仓库管理（WM）的业务术语描述是：是指对货物在仓库内进行货架管理，包含物资入库、出库、转储、库存盘点等引起货物仓储位置、仓储位置数量变化的业务过程管理。。</s>"
"<s>Human: 请扮演数据管理专家,理解业务需求。请问回收商管理的业务术语描述是什么？</s><s>Assistant: 回收商管理的业务术语描述是：是指对回收商基础信息进行管理，包括回收商资质核实及注册、回收商注册信息变更等业务过程管理。。</s>"
"<s>Human: 请扮演数据管理专家,理解业务需求。请问废旧物资履约及回收商评价管理的业务术语描述是什么？</s><s>Assistant: 废旧物资履约及回收商评价管理的业务术语描述是：是指对回收商在资质能力审核、网上竞价活动、销售合同签订、处置资金支付、现场实物交接等各个业务环节中，在服务水平、完成时限等维度，进行全面的履约评价管理，并对上述环节中回收商出现的违约行为进行处罚的业务进行管理。。</s>"
"<s>Human: 请扮演数据管理专家,理解业务需求。请问废旧物资入库管理的业务术语描述是什么？</s><s>Assistant: 废旧物资入库管理的业务术语描述是：是指实物资产使用保管单位或项目单位（在建工程）对废弃或不可用等物资提出技术鉴定、报废申请，与物资部门办理移交手续，由物资部门对移交的废旧物资进行管理。。</s>"
"<s>Human: 请扮演数据管理专家,理解业务需求。请问废旧物资出库管理的业务术语描述是什么？</s><s>Assistant: 废旧物资出库管理的业务术语描述是：是指对国网公司与回收商完成废旧物资实物交接，并签订废旧物资实物交接单的业务进行管理。。</s>"
"<s>Human: 请扮演数据管理专家,理解业务需求。请问废旧物资计划管理的业务术语描述是什么？</s><s>Assistant: 废旧物资计划管理的业务术语描述是：是指对各级物资部门根据提报的废旧物资处置计划，编制竞价计划、分包、确定竞价时间等业务进行管理，包括编制废旧物资处置计划、编制竞价计划、废旧物资条目分包、审核竞价时间等业务过程管理。。</s>"
"<s>Human: 请扮演数据管理专家,理解业务需求。请问废旧物资竞价管理的业务术语描述是什么？</s><s>Assistant: 废旧物资竞价管理的业务术语描述是：是指对根据竞价文件及公告要求，通过竞价或拍卖的处置方式，确定废旧物资成交回收商的业务进行管理，包括竞价准备、回收商购买竞价文件、网上竞价等业务过程管理。。</s>"
"<s>Human: 请扮演数据管理专家,理解业务需求。请问废旧物资销售合同管理的业务术语描述是什么？</s><s>Assistant: 废旧物资销售合同管理的业务术语描述是：是指对物资公司在废旧物资竞价成交通知书下达后，与成交回收商签订废旧物资销售合同的业务进行管理，销售合同由合同各方采取书面形式订立，并由法定代表人或被授权委托代表签字盖章后生效。。</s>"
"<s>Human: 请扮演数据管理专家,理解业务需求。请问废旧物资资金支付管理的业务术语描述是什么？</s><s>Assistant: 废旧物资资金支付管理的业务术语描述是：是指对废旧物资销售合同签订后，物资部门创建废旧物资处置销售订单，并督促成交回收商按照合同约定及时全额付款，各级财务管理部门完成合同金额全额收款的业务进行管理。。</s>"
"<s>Human: 请扮演数据管理专家,理解业务需求。请问资质能力核实的业务术语描述是什么？</s><s>Assistant: 资质能力核实的业务术语描述是：是指对由供应商提供资质业绩证明材料，资质核实专家进行资质业绩核实的业务进行管理，资质业绩核实结果作为招投标阶段的评标依据，包括核实项目创建、文件核实、现场核实、结果应用等业务过程管理。。</s>"
"<s>Human: 请扮演数据管理专家,理解业务需求。请问绩效评价的业务术语描述是什么？</s><s>Assistant: 绩效评价的业务术语描述是：是指对建设、运检、调度、营销、后勤等业务部门对供应商在产品质量、合同履约、售后服务等情况信息进行收集并汇总，进行供应商绩效评价工作，并将评价结果在物资招标采购中应用的业务进行管理，包含绩效信息收集、绩效方案编制审批、评价工作准备、评价结果审批等业务过程管理。。</s>"
"<s>Human: 请扮演数据管理专家,理解业务需求。请问不良行为处理的业务术语描述是什么？</s><s>Assistant: 不良行为处理的业务术语描述是：是指对物资部门、项目单位收集物资供应商在全寿命周期内的各种不良行为信息，由物资部门对不良行为信息确认、约谈、信息汇总并对不良行为作出处理的业务进行管理，不良行为作为招投标阶段的评标依据，包括不良行为信息收集、不良行为处理等业务过程管理。。</s>"
"<s>Human: 请扮演数据管理专家,理解业务需求。请问供应商服务的业务术语描述是什么？</s><s>Assistant: 供应商服务的业务术语描述是：是指对为供应商提供服务的业务进行管理，包括供应商注册、供应商信息变更、供应商调查问卷等业务过程管理。。</s>"
"<s>Human: 请扮演数据管理专家,理解业务需求。请问省公司监造的业务术语描述是什么？</s><s>Assistant: 省公司监造的业务术语描述是：是指监理公司根据物资部门监造方案，实施驻厂监造，监造过程中记录其监督、见证的内容，通过监造周报、即时报等报送省公司物资管理部门，以便省公司物资管理部门随时掌握制造状况，包括监造准备、监造实施、关键点见证、监造问题处理等业务过程。。</s>"
"<s>Human: 请扮演数据管理专家,理解业务需求。请问专项实施抽检工作(总部及省公司)的业务术语描述是什么？</s><s>Assistant: 专项实施抽检工作(总部及省公司)的业务术语描述是：是指项目单位依据公司抽检技术标准、供货合同以及国家有关标准，对所采购物资在批次产品中随机抽取一定比例的数量进行有关项目检测，确定物资质量的活动，包括抽检方案编制、抽检实施、抽检结果处理等业务过程。。</s>"
"<s>Human: 请扮演数据管理专家,理解业务需求。请问国网集中巡检的业务术语描述是什么？</s><s>Assistant: 国网集中巡检的业务术语描述是：是指根据集中巡检方案对供应商、监造组进行现场检查、评价，国网物资公司根据集中巡检方案，组建巡检组赴供应商现场，对照现场巡检检查表，对供应商原材料、生产、试验以及监造组的实际工作情况进行检查、评价。包括巡检准备、巡检实施、巡检结果处理等业务过程。。</s>"
"<s>Human: 请扮演数据管理专家,理解业务需求。请问专家抽取管理的业务术语描述是什么？</s><s>Assistant: 专家抽取管理的业务术语描述是：是指对采购项目所需评标专家、供应商资质能力核实业务所需专家，进行抽取、选取和确定专家名单的业务进行管理，包括总部及省公司评标专家抽取、资质能力核实专家抽取、法律保障专家抽取等业务过程管理。。</s>"
"<s>Human: 请扮演数据管理专家,理解业务需求。请问专家评价管理的业务术语描述是什么？</s><s>Assistant: 专家评价管理的业务术语描述是：是指对根据专家日常评价对不称职的专家执行出库操作，对评价良好的专家执行升级操作的业务进行管理，包括专家日常评价、评标专家日常评价及考核、资质能力核实专家评价与考核等业务过程管理。。</s>"
"<s>Human: 请扮演数据管理专家,理解业务需求。请问专家入库管理的业务术语描述是什么？</s><s>Assistant: 专家入库管理的业务术语描述是：是指对在国网业务活动中，对有一定水平的专业人员进行审核，审核通过的人员进入国网专家库的业务进行管理，包括评标专家注册及入库、资质能力核实专家注册及入库、纪检监察专家注册及入库等各类专家入库业务过程管理。。</s>"
"<s>Human: 请扮演数据管理专家,理解业务需求。请问专家信息维护的业务术语描述是什么？</s><s>Assistant: 专家信息维护的业务术语描述是：是指对维护各类专家基础信息的业务进行管理，包括专家组织机构管理、专家专业结构管理、评标专家信息维护、资质能力核实专家信息维护等业务过程。。</s>"
"<s>Human: 请扮演数据管理专家,理解业务需求。请问专家出库管理的业务术语描述是什么？</s><s>Assistant: 专家出库管理的业务术语描述是：是指对专家未能自行提出出库/冻结申请，但确已达到出库/冻结条件时，对专家状态进行维护，执行出库/冻结的业务进行管理，包括评标专家出库及资质能力核实专家出库等业务过程管理。。</s>"
"<s>Human: 请扮演数据管理专家,理解业务需求。请问采购策略管理的业务术语描述是什么？</s><s>Assistant: 采购策略管理的业务术语描述是：是指物资部门编制采购目录、采购方式、批次安排、物资供应周期、参考价格等采购策略的内容。。</s>"
"<s>Human: 请扮演数据管理专家,理解业务需求。请问年度需求计划管理的业务术语描述是什么？</s><s>Assistant: 年度需求计划管理的业务术语描述是：是指各级需求单位/部门根据公司各单位年度综合计划（建议）和预算，结合历年需求，通过科学计算模型预测形成年度需求计划，由物资部门汇总、分析，为年度工作安排提供决策参考依据。。</s>"
"<s>Human: 请扮演数据管理专家,理解业务需求。请问采购计划提报的业务术语描述是什么？</s><s>Assistant: 采购计划提报的业务术语描述是：是指物资（服务）需求部门根据批次计划要求提报采购计划，各级物资部门平衡利库、汇总及审核采购计划，审定后的采购计划进入采购环节。。</s>"
"<s>Human: 请扮演数据管理专家,理解业务需求。请问物资主数据的业务术语描述是什么？</s><s>Assistant: 物资主数据的业务术语描述是：是指物料主数据新增及变更、物资分类新增及变更、采购标识及采购标识规则修订。采购标识是根据物资采购标准，对物料进行分类的标识，分为标准物料、非标物料和未标物料。。</s>"
"<s>Human: 请扮演数据管理专家,理解业务需求。请问采购规范范本管理的业务术语描述是什么？</s><s>Assistant: 采购规范范本管理的业务术语描述是：是指采购规范范本的编制、评审、发布。根据设备（材料）技术是否成熟、业务需求等方面综合考虑启动技术范本编制工作，确定编制范围，形成编制、修订需求清单，开展编制工作。。</s>"
"<s>Human: 请扮演数据管理专家,理解业务需求。请问采购标准模板管理的业务术语描述是什么？</s><s>Assistant: 采购标准模板管理的业务术语描述是：是指根据物资采购标准，按照模板格式，对于不同的物资品类分别设置模板，在信息系统内进行固化。采购标准模板在技术规范书编制、招标投标环节应用。。</s>"
"<s>Human: 请扮演数据管理专家,理解业务需求。请问技术规范书编审的业务术语描述是什么？</s><s>Assistant: 技术规范书编审的业务术语描述是：是指在物资需求计划阶段进行技术规范书编制及审核。技术规范书的编制依托具体的采购项目，在采购标准、采购规范范本的基础上编制，是物资采购的具体技术要求。技术规范书由设计单位编制，专业管理部门、物资部门分别进行审核。。</s>"
"<s>Human: 请扮演数据管理专家,理解业务需求。请问采购标准管理的业务术语描述是什么？</s><s>Assistant: 采购标准管理的业务术语描述是：是指对技术成熟、标准化程度较高的设备、材料等统一制定、规定产品性能和服务质量要求的规范性文件。。</s>"
"<s>Human: 请扮演数据管理专家,理解业务需求。请问技术规范书固化ID管理的业务术语描述是什么？</s><s>Assistant: 技术规范书固化ID管理的业务术语描述是：是指对编制、评审、发布技术规范书固化ID的业务进行管理。依据国网典型设计及物资采购标准，对于典型、常用物资，编制好技术规范书，生成固化ID号，供需求单位直接在系统中选用。。</s>"
"<s>Human: 请扮演数据管理专家,理解业务需求。请问项目准备的业务术语描述是什么？</s><s>Assistant: 项目准备的业务术语描述是：是指对采购申请分配项目，分标、分包等业务。分配项目指招投标管理部门将采购的项目分配给招标代理机构。分标指招标人将准备招标的项目分成几个部分分别招标，即对几个部分编写独立的招标文件进行招标。分包指招标代理机构将采购申请按照分包原则添加至包中，提交招投标管理部门审核。。</s>"
"<s>Human: 请扮演数据管理专家,理解业务需求。请问发标的业务术语描述是什么？</s><s>Assistant: 发标的业务术语描述是：是指招标人向潜在投标人发出并告知项目需求、招标投标活动规则和合同条件等信息，邀请潜在投标人参与投标活动。发出信息形成招标文件，招标文件应包括招标公告或投标邀请书、投标人须知、评标办法、合同条款及格式、采购清单、技术规范书、投标文件格式等。。</s>"
"<s>Human: 请扮演数据管理专家,理解业务需求。请问投标的业务术语描述是什么？</s><s>Assistant: 投标的业务术语描述是：是指采购潜在投标人获取招标文件后，根据招标文件的要求和投标文件模版编制投标文件，向招标代理机构投标人提交投标文件。。</s>"
"<s>Human: 请扮演数据管理专家,理解业务需求。请问开标的业务术语描述是什么？</s><s>Assistant: 开标的业务术语描述是：是指招标投标活动中，由招标人主持、邀请所有投标人和行政监督部门或公证机构人员参加的情况下，在招标文件预先约定的时间和地点当众对投标文件进行开启。招标代理机构进行完不开标设置后，按照开标程序完成开标基本流程，并进行价格公示。。</s>"
"<s>Human: 请扮演数据管理专家,理解业务需求。请问评标的业务术语描述是什么？</s><s>Assistant: 评标的业务术语描述是：是指评标启动、评标工作准备、初评、详评等业务。评标启动主要包括评标委员会组建、专家培训等内容；评标工作准备主要包括创建评标账号并分发、商务技术分组设置、评标模板及价格参数复核等；初评是评标现场专家评审的第一个阶段，评标专家对投标人的资格业绩进行评审，不满足招标文件要求的投标，被否决并不再进行详评。详评是在初评工作完成后，评标专家组对通过初评的投标人进行比较评审，进行独立评分。。</s>"
"<s>Human: 请扮演数据管理专家,理解业务需求。请问定标的业务术语描述是什么？</s><s>Assistant: 定标的业务术语描述是：是指定标、推荐中标候选人公示、发布中标通知等业务。定标招投标工作领导小组组织会议会对汇报材料进行审定，确定推荐的中标候选人名单。推荐中标候选人公示指公示推荐的中标候选人，公示期不得少于3日。发布中标通知指向招投标活动有关的各方（所有投标人、计划部门、合同部门、项目单位）发布项目招标结果。。</s>"
"<s>Human: 请扮演数据管理专家,理解业务需求。请问非招标采购的业务术语描述是什么？</s><s>Assistant: 非招标采购的业务术语描述是：是指以公开招标和邀请招标之外的采购方式，取得货物、工程、服务的业务，包括单一来源、询价、竞争性谈判、网上竞价等采购寻源方式。。</s>"
"<s>Human: 请扮演数据管理专家,理解业务需求。请问合同签订的业务术语描述是什么？</s><s>Assistant: 合同签订的业务术语描述是：是指根据招标采购或非招标采购结果，和中标供应商签订采购合同，包括合同签订准备、合同签订差异处理、合同生成、合同审核、合同签署生效等业务。。</s>"
"<s>Human: 请扮演数据管理专家,理解业务需求。请问合同履约的业务术语描述是什么？</s><s>Assistant: 合同履约的业务术语描述是：是指合同签订后，供应商从事排产、图纸确认，物资部门、项目部门及运检部门从事收货、投运、质保等一系列的业务活动，包括物资供应计划确认、图纸确认、物资生产、物资发运、到货验收、到货评价、投运管理、质保管理等业务。。</s>"
"<s>Human: 请扮演数据管理专家,理解业务需求。请问合同结算的业务术语描述是什么？</s><s>Assistant: 合同结算的业务术语描述是：是指物资公司合同结算人员、财务人员对合同结算单据进行收集、验审、资金预算和支付申请编制。按照电网公司物资采购合同承办管理办法要求，合同价款按照合同约定的支付条件和比例支付，一般分为预付款、到货款、投运款、质保金四段。。</s>"
"<s>Human: 请扮演数据管理专家,理解业务需求。请问物资调配-应急物资的业务术语描述是什么？</s><s>Assistant: 物资调配-应急物资的业务术语描述是：是指由于抢险救灾、突发事故；或对缺陷设备、配件紧急更换；地方建设配套、重大社会活动等供电保障任务；需求部门提出应急物资需求计划，需求计划经审批以及市/省/总部物资调配中心三级库存资源统筹后，进行应急物资调配或应急物资采购。。</s>"
"<s>Human: 请扮演数据管理专家,理解业务需求。请问合同变更与解除的业务术语描述是什么？</s><s>Assistant: 合同变更与解除的业务术语描述是：是指有效成立的物资合同在执行过程中，由于工程建设实际需要、原材料价格变化等因素致使合同标的或供应商信息等内容发生改变，对合同执行产生影响，对原合同进行变更。。</s>"
"<s>Human: 请扮演数据管理专家,理解业务需求。请问超市化采购的业务术语描述是什么？</s><s>Assistant: 超市化采购的业务术语描述是：是指物资需求部门在管理平台直接进行选购，形成请购单，传至各系统中形成采购申请，经需求单位相关处室主任审批后，直接创建采购订单，供应商根据采购订单进行配送及妥投，需求单位验收合格后，供应商即可开票申请付款的采购业务。。</s>"
"<s>Human: 请扮演数据管理专家,理解业务需求。请问入库管理的业务术语描述是什么？</s><s>Assistant: 入库管理的业务术语描述是：是指对仓库保管人员依据入库单据进行物资收货的业务进行管理。物资入库单据包括采购订单、废旧物资移交单、代保管委托申请等。。</s>"
"<s>Human: 请扮演数据管理专家,理解业务需求。请问在库管理的业务术语描述是什么？</s><s>Assistant: 在库管理的业务术语描述是：是指对在库物资进行管理，包括在库物资的库存盘点、在库物资报废、库存物资转储、转移过账等业务。。</s>"
"<s>Human: 请扮演数据管理专家,理解业务需求。请问出库管理的业务术语描述是什么？</s><s>Assistant: 出库管理的业务术语描述是：是指仓库保管人员根据领料单进行物资发货，包括项目物资发货、检修物资发货、废旧物资发货等业务。。</s>"
"<s>Human: 请扮演数据管理专家,理解业务需求。请问仓库管理（WM）的业务术语描述是什么？</s><s>Assistant: 仓库管理（WM）的业务术语描述是：是指对货物在仓库内进行货架管理，包含物资入库、出库、转储、库存盘点等引起货物仓储位置、仓储位置数量变化的业务过程管理。。</s>"
"<s>Human: 请扮演数据管理专家,理解业务需求。请问回收商管理的业务术语描述是什么？</s><s>Assistant: 回收商管理的业务术语描述是：是指对回收商基础信息进行管理，包括回收商资质核实及注册、回收商注册信息变更等业务。。</s>"
"<s>Human: 请扮演数据管理专家,理解业务需求。请问回收商评价的业务术语描述是什么？</s><s>Assistant: 回收商评价的业务术语描述是：是指对回收商在资质能力审核、网上竞价活动、销售合同签订、处置资金支付、现场实物交接等各个业务环节中，在服务水平、完成时限等维度，进行全面的履约评价管理，并对上述环节中回收商出现的违约行为进行处罚。。</s>"
"<s>Human: 请扮演数据管理专家,理解业务需求。请问废旧物资入库的业务术语描述是什么？</s><s>Assistant: 废旧物资入库的业务术语描述是：是指实物资产使用保管单位或项目单位（在建工程）对废弃或不可用等物资提出技术鉴定、报废申请，与物资部门办理移交手续，由物资部门对移交的废旧物资进行管理。。</s>"
"<s>Human: 请扮演数据管理专家,理解业务需求。请问废旧物资交货的业务术语描述是什么？</s><s>Assistant: 废旧物资交货的业务术语描述是：是指国网公司与回收商完成废旧物资实物交接，并签订废旧物资实物交接单。交货交接地点根据实际情况分为仓库与现场。。</s>"
"<s>Human: 请扮演数据管理专家,理解业务需求。请问废旧物资计划管理的业务术语描述是什么？</s><s>Assistant: 废旧物资计划管理的业务术语描述是：是指各级物资部门根据提报的废旧物资处置计划，编制竞价计划、分包、确定竞价时间等，包括编制废旧物资处置计划、编制竞价计划、废旧物资条目分包、审核竞价时间等业务过程。。</s>"
"<s>Human: 请扮演数据管理专家,理解业务需求。请问废旧物资竞价的业务术语描述是什么？</s><s>Assistant: 废旧物资竞价的业务术语描述是：是指根据竞价文件及公告要求，通过竞价或拍卖的处置方式，确定废旧物资成交回收商。包括竞价准备、回收商购买竞价文件、网上竞价等业务。。</s>"
"<s>Human: 请扮演数据管理专家,理解业务需求。请问销售合同签订的业务术语描述是什么？</s><s>Assistant: 销售合同签订的业务术语描述是：是指物资公司在废旧物资竞价成交通知书下达后，与成交回收商签订废旧物资销售合同。销售合同由合同各方采取书面形式订立，并由法定代表人或被授权委托代表签字盖章后生效。。</s>"
